Id,Label,name,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
n811,n811,Tweet,12,25.0,4.0,0.3694468329034107,3.583695683967834E-4,27,6.032029082564435E-4,0,0.5757575757575758,38,0.03957251716853554
n812,n812,Dinner,13,30.0,4.0,0.39406909202078877,1.585250795793888E-4,4,6.303170010638511E-4,0,0.6153846153846154,48,0.06725042981574822
n813,n813,kinda,5,10.0,4.0,0.3465985479967733,0.0,4,2.91846928251396E-4,0,1.0,10,0.02045310938541835
n814,n814,Grove,5,10.0,4.0,0.3465985479967733,0.0,4,2.91846928251396E-4,0,1.0,10,0.02045310938541835
n815,n815,MUCH,6,13.0,5.0,0.3335058214747736,0.0,13,3.2927536450719816E-4,0,1.0,15,0.01697861552906432
n816,n816,BETTER,6,13.0,5.0,0.3335058214747736,0.0,13,3.2927536450719816E-4,0,1.0,15,0.01697861552906432
n817,n817,problem,2,4.0,5.0,0.3204873197414222,0.0,13,1.8440133723867332E-4,0,1.0,1,0.0068843769992212285
n818,n818,lot,5,10.0,5.0,0.34884979702300406,0.0,7,3.0356811087582956E-4,0,1.0,10,0.022066210205892285
n819,n819,unglued,5,10.0,5.0,0.34884979702300406,0.0,7,3.035681108758296E-4,0,1.0,10,0.022066210205892285
n820,n820,In,5,10.0,5.0,0.34884979702300406,0.0,7,3.035681108758296E-4,0,1.0,10,0.022066210205892285
n821,n821,All,8,18.0,5.0,0.34373333333333334,4.663049499910468E-6,13,4.401905819082025E-4,0,0.8928571428571429,25,0.018629970778911813
n822,n822,obviously,9,18.0,4.0,0.3597543957577449,0.0,1,4.012536558032907E-4,0,1.0,36,0.03902867507789025
n823,n823,leaving,9,18.0,4.0,0.3597543957577449,0.0,1,4.012536558032907E-4,0,1.0,36,0.039028675077890256
n824,n824,pointless,15,30.0,4.0,0.3687070938215103,1.408731472279058E-4,8,5.852987077913728E-4,0,0.5238095238095238,55,0.058301996485772264
n825,n825,Box,10,64.0,5.0,0.2982415548357242,0.003684494681462081,24,9.663701547919437E-4,0,0.5555555555555556,25,0.005729877914028002
n826,n826,office,10,64.0,5.0,0.2982415548357242,0.003684494681462081,24,9.663701547919438E-4,0,0.5555555555555556,25,0.005729877914028002
n827,n827,report,5,10.0,5.0,0.2978969262768662,0.0,24,2.921982251271751E-4,0,1.0,10,0.0043907603690813675
n828,n828,Grandpa,5,10.0,5.0,0.2978969262768662,0.0,24,2.921982251271751E-4,0,1.0,10,0.004390760369081368
n829,n829,Excellent,6,12.0,4.0,0.3431842385516507,0.0,0,3.2727661595802134E-4,0,1.0,15,0.02085532356077559
n830,n830,model,6,12.0,4.0,0.3431842385516507,0.0,0,3.2727661595802134E-4,0,1.0,15,0.02085532356077559
n831,n831,Slow,7,14.0,4.0,0.3662972435350952,0.0,11,3.278004472494476E-4,0,1.0,21,0.03549253700273799
n832,n832,Had,15,32.0,4.0,0.3906060606060606,1.864225837798147E-4,1,6.506917086660541E-4,0,0.6857142857142857,72,0.08772030216618622
n833,n833,loser,3,6.0,5.0,0.34697173620457605,0.0,1,2.0685369143592938E-4,0,1.0,3,0.021108903321838995
n834,n834,literally,8,17.0,5.0,0.3431842385516507,0.0,8,4.107364519951124E-4,0,1.0,28,0.02290743391002614
n835,n835,shook,16,33.0,4.0,0.3989476942123181,3.1704920126043856E-4,8,6.544816177548793E-4,0,0.5666666666666667,68,0.07575976591015438
n836,n836,inner,8,17.0,5.0,0.3431842385516507,0.0,8,4.107364519951123E-4,0,1.0,28,0.02290743391002614
n837,n837,core,8,17.0,5.0,0.3431842385516507,0.0,8,4.107364519951123E-4,0,1.0,28,0.02290743391002614
n838,n838,chills,16,41.0,4.0,0.3821523865994663,2.874166354159491E-6,4,7.20561702170086E-4,0,0.8666666666666667,104,0.07409709634676935
n839,n839,expect,12,24.0,4.0,0.38158673771462404,0.0,4,4.596606411208167E-4,0,1.0,66,0.06786224251026673
n840,n840,Kevin,16,41.0,4.0,0.3821523865994663,2.874166354159491E-6,4,7.20561702170086E-4,0,0.8666666666666667,104,0.07409709634676936
n841,n841,Job,28,66.0,4.0,0.39119878603945374,5.283936997947605E-4,4,0.0011150272052203624,0,0.5,189,0.10331455660989688
n842,n842,extremely,18,40.0,4.0,0.3890733474192575,8.070593396506267E-5,4,6.995566467563664E-4,0,0.6339869281045751,97,0.08690739789471166
n843,n843,Expected,12,25.0,4.0,0.38102276086313924,0.0,4,4.8325078880555723E-4,0,1.0,66,0.06538432541057905
n844,n844,fellas,12,25.0,4.0,0.38102276086313924,0.0,4,4.832507888055573E-4,0,1.0,66,0.06538432541057905
n845,n845,USA,12,25.0,4.0,0.38102276086313924,0.0,4,4.8325078880555734E-4,0,1.0,66,0.06538432541057905
n846,n846,THO,2,4.0,5.0,0.257080175508576,0.0,13,2.887391523277096E-4,0,1.0,1,9.136558954956628E-4
n847,n847,nominate,6,12.0,5.0,0.33550234252993233,0.0,8,2.860271487208447E-4,0,1.0,15,0.0203094347915615
n848,n848,discussing,4,8.0,5.0,0.3581550430675187,0.0,18,2.7416484998788067E-4,0,1.0,6,0.024192268777889228
n849,n849,political,4,8.0,5.0,0.3581550430675187,0.0,18,2.7416484998788067E-4,0,1.0,6,0.024192268777889228
n850,n850,extraordinary,14,28.0,4.0,0.3890733474192575,1.7329938670902097E-4,10,5.811726235034937E-4,0,0.4175824175824176,38,0.057874559066619376
n851,n851,handle,6,12.0,4.0,0.3580555555555555,0.0,8,2.9092333143340514E-4,0,1.0,15,0.03793924476281887
n852,n852,gave,8,16.0,5.0,0.3460402684563758,0.0,29,3.983489539885968E-4,0,1.0,28,0.02267789333300441
n853,n853,nightmares,8,16.0,5.0,0.3460402684563758,0.0,29,3.9834895398859675E-4,0,1.0,28,0.022677893333004406
n854,n854,DNA,8,16.0,5.0,0.3460402684563758,0.0,29,3.9834895398859675E-4,0,1.0,28,0.02267789333300441
n855,n855,test,8,16.0,5.0,0.3460402684563758,0.0,29,3.9834895398859664E-4,0,1.0,28,0.022677893333004406
n856,n856,shipping,9,19.0,5.0,0.3556843267108168,0.0,29,4.196619929814326E-4,0,1.0,36,0.027732263084695744
n857,n857,Life,9,19.0,5.0,0.3556843267108168,0.0,29,4.196619929814326E-4,0,1.0,36,0.027732263084695744
n858,n858,all,9,19.0,5.0,0.3556843267108168,0.0,29,4.196619929814325E-4,0,1.0,36,0.027732263084695737
n859,n859,adoption,11,22.0,4.0,0.3848910122424604,0.0,1,4.7099177091227795E-4,0,1.0,55,0.0547798961925751
n860,n860,class,11,22.0,4.0,0.3848910122424604,0.0,1,4.709917709122779E-4,0,1.0,55,0.0547798961925751
n861,n861,short,11,22.0,4.0,0.3848910122424604,0.0,1,4.709917709122779E-4,0,1.0,55,0.05477989619257512
n862,n862,inspiring,11,22.0,4.0,0.3848910122424604,0.0,1,4.7099177091227784E-4,0,1.0,55,0.05477989619257512
n863,n863,anniversary,11,22.0,4.0,0.3848910122424604,0.0,1,4.7099177091227784E-4,0,1.0,55,0.05477989619257512
n864,n864,unreal,5,10.0,5.0,0.3641242937853107,0.0,0,2.7198255368335425E-4,0,1.0,10,0.03312134464339408
n865,n865,scary,9,18.0,4.0,0.40521848475322225,4.621759862736838E-5,0,3.972284799154927E-4,0,0.7777777777777778,28,0.0729331598127113
n866,n866,difficult,5,11.0,5.0,0.3330749354005168,0.0,0,2.9472392881145715E-4,0,1.0,10,0.015462121048074092
n867,n867,comprehend,5,11.0,5.0,0.3330749354005168,0.0,0,2.947239288114571E-4,0,1.0,10,0.015462121048074087
n868,n868,Welcome,4,8.0,5.0,0.2859995562458398,0.0,27,3.758851081917112E-4,0,1.0,6,0.0024150422966168123
n869,n869,Show,12,24.0,4.0,0.37867215041128083,0.002265526840430674,1,6.950291350774663E-4,0,0.5151515151515151,34,0.03455030005884435
n870,n870,Set,4,8.0,5.0,0.2859995562458398,0.0,27,3.7588510819171124E-4,0,1.0,6,0.0024150422966168123
n871,n871,Arrow,4,8.0,5.0,0.2859995562458398,0.0,27,3.758851081917112E-4,0,1.0,6,0.0024150422966168128
n872,n872,unfair,4,8.0,5.0,0.35686600221483944,0.0,7,2.79230339058998E-4,0,1.0,6,0.02295439298800156
n873,n873,unacceptable,4,8.0,5.0,0.35686600221483944,0.0,7,2.79230339058998E-4,0,1.0,6,0.022954392988001556
n874,n874,Ziegfeld,4,8.0,1.0,1.0,0.0,23,7.604273608846225E-4,9,1.0,6,9.864263737503032E-4
n875,n875,Theater,4,8.0,1.0,1.0,0.0,23,7.604273608846225E-4,9,1.0,6,9.864263737503032E-4
n876,n876,Bow,4,8.0,1.0,1.0,0.0,23,7.604273608846225E-4,9,1.0,6,9.864263737503032E-4
n877,n877,Tie,4,8.0,1.0,1.0,0.0,23,7.604273608846225E-4,9,1.0,6,9.864263737503032E-4
n878,n878,Cinemas,4,8.0,1.0,1.0,0.0,23,7.604273608846225E-4,9,1.0,6,9.864263737503032E-4
n879,n879,doing,4,8.0,5.0,0.34172852598091197,0.0,0,2.3810773198690543E-4,0,1.0,6,0.019816926712588487
n880,n880,Also,14,28.0,4.0,0.39722650231124806,0.008842787235508992,25,8.351984559914384E-4,0,0.4725274725274725,43,0.07637378162055791
n881,n881,new,29,61.0,4.0,0.4233169129720854,0.002350808182957287,1,0.001235903943208045,0,0.3054187192118227,124,0.1264098781735325
n882,n882,Tuesday,7,14.0,4.0,0.3383202099737533,0.0,1,3.3406365288664736E-4,0,1.0,21,0.019407480100940306
n883,n883,Derry,7,14.0,4.0,0.3383202099737533,0.0,1,3.340636528866474E-4,0,1.0,21,0.019407480100940306
n884,n884,Game,6,55.0,6.0,0.22997323818019624,0.0,24,7.829363180956248E-4,0,1.0,15,0.001878804666815528
n885,n885,Thor,6,90.0,6.0,0.22997323818019624,0.0,24,0.0012245207974660127,0,1.0,15,0.001878804666815528
n886,n886,Crushes,6,55.0,6.0,0.22997323818019624,0.0,24,7.829363180956248E-4,0,1.0,15,0.001878804666815528
n887,n887,Overseas,6,55.0,6.0,0.22997323818019624,0.0,24,7.829363180956247E-4,0,1.0,15,0.001878804666815528
n888,n888,Competition,6,55.0,6.0,0.22997323818019624,0.0,24,7.829363180956246E-4,0,1.0,15,0.001878804666815528
n889,n889,script,5,11.0,5.0,0.3432756324900133,0.0,7,3.590310512390092E-4,0,1.0,10,0.016285937978070264
n890,n890,cast,5,11.0,5.0,0.3432756324900133,0.0,7,3.5903105123900913E-4,0,1.0,10,0.01628593797807026
n891,n891,dog,5,11.0,5.0,0.3432756324900133,0.0,7,3.590310512390092E-4,0,1.0,10,0.016285937978070264
n892,n892,add,6,12.0,5.0,0.320248447204969,0.0,7,3.486412975322535E-4,0,1.0,15,0.008875971635617819
n893,n893,irrational,6,12.0,5.0,0.320248447204969,0.0,7,3.4864129753225346E-4,0,1.0,15,0.008875971635617819
n894,n894,usually,11,22.0,4.0,0.4097266369993643,0.0,0,4.401820332635706E-4,0,1.0,55,0.0925974048205627
n895,n895,teary,11,22.0,4.0,0.4097266369993643,0.0,0,4.401820332635706E-4,0,1.0,55,0.0925974048205627
n896,n896,happy,11,22.0,5.0,0.3217673489765352,3.32231700533556E-5,29,5.430181663588367E-4,0,0.8181818181818182,45,0.012093224181108283
n897,n897,trailer,7,14.0,5.0,0.34163795388285184,0.0,8,4.123182232692286E-4,0,1.0,21,0.018063469597779398
n898,n898,shit,18,46.0,4.0,0.3714697406340058,7.987111114026534E-4,4,0.0010015503926768202,0,0.32679738562091504,50,0.04788674589328944
n899,n899,Cinema,7,14.0,5.0,0.34163795388285184,0.0,8,4.123182232692286E-4,0,1.0,21,0.018063469597779394
n900,n900,Spoiler,9,18.0,6.0,0.26247200162899614,0.0,11,6.456343023868938E-4,0,1.0,36,0.003524806272479905
n901,n901,Alert,9,18.0,6.0,0.26247200162899614,0.0,11,6.456343023868938E-4,0,1.0,36,0.003524806272479905
n902,n902,Wilson,9,18.0,6.0,0.26247200162899614,0.0,11,6.456343023868938E-4,0,1.0,36,0.003524806272479905
n903,n903,witness,9,18.0,6.0,0.26247200162899614,0.0,11,6.456343023868938E-4,0,1.0,36,0.003524806272479905
n904,n904,struggle,9,18.0,6.0,0.26247200162899614,0.0,11,6.456343023868938E-4,0,1.0,36,0.003524806272479905
n905,n905,accept,9,18.0,6.0,0.26247200162899614,0.0,11,6.456343023868937E-4,0,1.0,36,0.003524806272479905
n906,n906,past,16,32.0,5.0,0.3253407370015144,0.00489322228926939,11,9.183574903322222E-4,0,0.475,57,0.01577848261925242
n907,n907,embrace,9,18.0,6.0,0.26247200162899614,0.0,11,6.456343023868937E-4,0,1.0,36,0.003524806272479905
n908,n908,future,9,18.0,6.0,0.26247200162899614,0.0,11,6.456343023868938E-4,0,1.0,36,0.003524806272479905
n909,n909,People,6,18.0,5.0,0.32265331664580726,0.0,10,5.112612714048578E-4,0,1.0,15,0.010336778661901278
n910,n910,Choice,6,13.0,5.0,0.32265331664580726,0.0,10,3.9910082222525186E-4,0,1.0,15,0.010336778661901276
n911,n911,Streaming,6,13.0,5.0,0.32265331664580726,0.0,10,3.9910082222525186E-4,0,1.0,15,0.010336778661901278
n912,n912,Series,6,13.0,5.0,0.32265331664580726,0.0,10,3.9910082222525186E-4,0,1.0,15,0.010336778661901276
n913,n913,act,3,6.0,5.0,0.35065288356909685,0.0,0,2.0117171807866404E-4,0,1.0,3,0.032725043605405464
n914,n914,ill,7,14.0,5.0,0.3662972435350952,0.0,0,3.340956637202624E-4,0,1.0,21,0.041258437633774736
n915,n915,switch,5,10.0,4.0,0.3794524580512217,0.0,13,2.685766725577101E-4,0,1.0,10,0.035586143985679664
n916,n916,whoever,7,14.0,4.0,0.36734112282701625,0.0,1,3.3488336106156597E-4,0,1.0,21,0.03637627420834288
n917,n917,Excited,5,10.0,4.0,0.39155528554070473,0.0,0,2.590705826325629E-4,0,1.0,10,0.059657142777501726
n918,n918,hate,1,2.0,5.0,0.2787027027027027,0.0,1,1.6028624468480905E-4,0,0.0,0,0.0011094763320595939
n919,n919,Watch,1,2.0,4.0,0.3707218866839229,0.0,1,1.4381456808345376E-4,0,0.0,0,0.019591939307146342
n920,n920,green,7,21.0,4.0,0.3738399071925754,0.0,10,5.328730622338947E-4,0,1.0,21,0.030536449824482545
n921,n921,Stop,7,15.0,4.0,0.3738399071925754,0.0,10,4.1135551955911006E-4,0,1.0,21,0.030536449824482538
n922,n922,tow,7,15.0,4.0,0.3738399071925754,0.0,10,4.113555195591101E-4,0,1.0,21,0.030536449824482538
n923,n923,Three,7,15.0,4.0,0.3738399071925754,0.0,10,4.1135551955911006E-4,0,1.0,21,0.030536449824482538
n924,n924,Execute,7,15.0,4.0,0.3738399071925754,0.0,10,4.1135551955911006E-4,0,1.0,21,0.030536449824482538
n925,n925,move,1,2.0,5.0,0.32550505050505046,0.0,0,1.4211785437405572E-4,0,0.0,0,0.008843814025032747
n926,n926,indulge,6,12.0,5.0,0.28467314487632506,0.0,25,5.675332665473973E-4,0,1.0,15,0.003049388487941634
n927,n927,lifelong,6,12.0,5.0,0.28467314487632506,0.0,25,5.675332665473972E-4,0,1.0,15,0.003049388487941633
n928,n928,habit,6,12.0,5.0,0.28467314487632506,0.0,25,5.675332665473972E-4,0,1.0,15,0.003049388487941634
n929,n929,Twin,6,12.0,5.0,0.28467314487632506,0.0,25,5.675332665473972E-4,0,1.0,15,0.003049388487941633
n930,n930,Peaks,6,12.0,5.0,0.28467314487632506,0.0,25,5.675332665473972E-4,0,1.0,15,0.003049388487941633
n931,n931,alumnispotting,6,12.0,5.0,0.28467314487632506,0.0,25,5.675332665473973E-4,0,1.0,15,0.0030493884879416325
n932,n932,Drama,2,4.0,4.0,0.37822769953051644,0.0,1,1.7256401210546368E-4,0,1.0,1,0.03015815181128876
n933,n933,Which,9,18.0,5.0,0.36381597516229186,0.0,13,4.310045808035255E-4,0,1.0,36,0.03631832907781282
n934,n934,Spotlight,9,18.0,5.0,0.36381597516229186,0.0,13,4.310045808035255E-4,0,1.0,36,0.03631832907781283
n935,n935,Carrie,12,24.0,4.0,0.3957629720601781,1.5425828880262943E-4,13,5.494959276927527E-4,0,0.7121212121212122,47,0.06139674598468137
n936,n936,Get,9,18.0,5.0,0.36381597516229186,0.0,13,4.3100458080352547E-4,0,1.0,36,0.03631832907781283
n937,n937,coupon,9,18.0,5.0,0.36381597516229186,0.0,13,4.310045808035255E-4,0,1.0,36,0.03631832907781282
n938,n938,Seals,14,29.0,4.0,0.3780058651026393,9.529789721085099E-5,18,5.87850589441152E-4,0,0.6153846153846154,56,0.0609070384815955
n939,n939,Horn,8,16.0,5.0,0.35696482968706733,0.0,18,3.857464978676637E-4,0,1.0,28,0.0307182118345381
n940,n940,pass,8,16.0,5.0,0.35696482968706733,0.0,18,3.857464978676637E-4,0,1.0,28,0.0307182118345381
n941,n941,budget,8,16.0,5.0,0.35696482968706733,0.0,18,3.8574649786766367E-4,0,1.0,28,0.0307182118345381
n942,n942,truck,5,10.0,5.0,0.33093709884467265,0.0,9,3.3231595446012256E-4,0,1.0,10,0.0108925994130516
n943,n943,freeway,5,10.0,5.0,0.33093709884467265,0.0,9,3.3231595446012256E-4,0,1.0,10,0.010892599413051601
n944,n944,many,10,20.0,4.0,0.3839737861185582,4.4979947247469215E-4,9,4.997695961038074E-4,0,0.5333333333333333,24,0.04936620428443791
n945,n945,inside,5,10.0,5.0,0.33093709884467265,0.0,9,3.323159544601225E-4,0,1.0,10,0.0108925994130516
n946,n946,years,1,2.0,4.0,0.3707218866839229,0.0,1,1.4381456808345376E-4,0,0.0,0,0.019591939307146342
n947,n947,Yes,13,26.0,4.0,0.38340273646638906,2.626402400540078E-4,11,5.577087430595407E-4,0,0.5769230769230769,45,0.07533169104862837
n948,n948,Afterwards,7,14.0,5.0,0.34428418803418803,0.0,11,3.68433199204858E-4,0,1.0,21,0.021753134095973466
n949,n949,recoup,7,14.0,5.0,0.34428418803418803,0.0,11,3.6843319920485805E-4,0,1.0,21,0.02175313409597346
n950,n950,sink,7,14.0,5.0,0.34428418803418803,0.0,11,3.6843319920485795E-4,0,1.0,21,0.021753134095973466
n951,n951,poster,4,29.0,4.0,0.37351492321066354,0.0,10,5.065973639909801E-4,0,1.0,6,0.028392567032490847
n952,n952,giveaway,4,29.0,4.0,0.37351492321066354,0.0,10,5.065973639909801E-4,0,1.0,6,0.028392567032490847
n953,n953,genius,11,24.0,4.0,0.4016827672172016,7.191656380176293E-5,1,5.016745369795413E-4,0,0.6545454545454545,36,0.08444988264045038
n954,n954,Such,28,59.0,4.0,0.41782820097244733,0.0013442010968577045,1,0.001122340911811199,0,0.34656084656084657,131,0.12352922999290912
n955,n955,wild,9,18.0,5.0,0.3321308940994589,0.0,1,4.503764979000088E-4,0,1.0,36,0.017946169769391188
n956,n956,Props,16,32.0,4.0,0.3854665071770335,4.887420498381863E-4,1,7.058550138445153E-4,0,0.525,63,0.0498075930603374
n957,n957,Henry,9,18.0,5.0,0.3321308940994589,0.0,1,4.5037649790000893E-4,0,1.0,36,0.017946169769391188
n958,n958,Jackman,9,18.0,5.0,0.3321308940994589,0.0,1,4.5037649790000893E-4,0,1.0,36,0.017946169769391188
n959,n959,score,9,18.0,5.0,0.3321308940994589,0.0,1,4.5037649790000893E-4,0,1.0,36,0.017946169769391188
n960,n960,Birthday,1,2.0,4.0,0.3707218866839229,0.0,1,1.4381456808345376E-4,0,0.0,0,0.019591939307146342
n961,n961,momma,3,6.0,5.0,0.31874381800197826,0.0,3,2.178420443165856E-4,0,1.0,3,0.008962656968870622
n962,n962,bear,11,22.0,4.0,0.3623840314872083,1.4532847049113473E-4,3,5.104110607314009E-4,0,0.6363636363636364,35,0.05397819883679465
n963,n963,Chill,1,2.0,5.0,0.32891043633579997,0.0,1,1.4353993133877857E-4,0,0.0,0,0.00882103431146142
n964,n964,Heard,9,18.0,4.0,0.3607612650433809,0.0,3,4.141103317343629E-4,0,1.0,36,0.03669152166240174
n965,n965,camera,9,18.0,4.0,0.3607612650433809,0.0,3,4.141103317343629E-4,0,1.0,36,0.03669152166240175
n966,n966,vertigo,9,18.0,4.0,0.3607612650433809,0.0,3,4.141103317343629E-4,0,1.0,36,0.03669152166240175
n967,n967,heaven,9,18.0,4.0,0.3607612650433809,0.0,3,4.1411033173436294E-4,0,1.0,36,0.03669152166240175
n968,n968,sexy,11,23.0,5.0,0.3601564682872311,2.285446562726103E-4,29,4.986278663232376E-4,0,0.6363636363636364,35,0.048811516161524855
n969,n969,mad,3,6.0,5.0,0.3409151018249141,0.0,13,2.0496935497818101E-4,0,1.0,3,0.01622569584424923
n970,n970,NUMEROUS,11,22.0,4.0,0.3859281437125749,0.0,11,4.901092406627517E-4,0,1.0,55,0.04757434751930089
n971,n971,screening,32,66.0,4.0,0.42696257038754554,0.0016089366403238246,0,0.0012749207576377348,0,0.3850806451612903,191,0.14188010797647724
n972,n972,For,19,38.0,4.0,0.4115581098339719,2.1141618818867384E-4,11,7.395617878293584E-4,0,0.5789473684210527,99,0.09409184088131704
n973,n973,record,11,22.0,4.0,0.3859281437125749,0.0,11,4.901092406627516E-4,0,1.0,55,0.04757434751930089
n974,n974,Landmark,11,22.0,4.0,0.3859281437125749,0.0,11,4.901092406627516E-4,0,1.0,55,0.04757434751930089
n975,n975,normal,11,22.0,4.0,0.3859281437125749,0.0,11,4.901092406627517E-4,0,1.0,55,0.04757434751930089
n976,n976,indoor,11,22.0,4.0,0.3859281437125749,0.0,11,4.901092406627517E-4,0,1.0,55,0.04757434751930089
n977,n977,LA,17,34.0,4.0,0.39710412815773255,5.869594669118774E-4,11,7.626961069291841E-4,0,0.5514705882352942,75,0.061866834811376364
n978,n978,sis,6,12.0,5.0,0.3610644257703081,0.0,1,3.028453141078686E-4,0,1.0,15,0.03475307417855992
n979,n979,Critic,6,12.0,5.0,0.3610644257703081,0.0,1,3.0284531410786856E-4,0,1.0,15,0.03475307417855992
n980,n980,wan,7,24.0,4.0,0.3471586318340964,0.0,4,5.164826892923828E-4,0,1.0,21,0.020394658696044194
n981,n981,meet,7,24.0,4.0,0.3471586318340964,0.0,4,5.164826892923829E-4,0,1.0,21,0.02039465869604419
n982,n982,tell,15,40.0,4.0,0.4103788602355938,5.129120559669338E-4,4,7.600763298624873E-4,0,0.5619047619047619,59,0.09520042760483871
n983,n983,bet,7,24.0,4.0,0.3471586318340964,0.0,4,5.164826892923829E-4,0,1.0,21,0.020394658696044194
n984,n984,Quality,6,12.0,5.0,0.34566908018235454,0.0,13,3.1967645264339436E-4,0,1.0,15,0.02102864558746002
n985,n985,Prisoners,6,12.0,5.0,0.34566908018235454,0.0,13,3.1967645264339436E-4,0,1.0,15,0.02102864558746002
n986,n986,someone,9,25.0,4.0,0.355979011322839,4.194104716054818E-6,5,5.191843984512387E-4,0,0.9722222222222222,35,0.03432086182794448
n987,n987,storyteller,9,25.0,4.0,0.355979011322839,4.194104716054818E-6,5,5.191843984512388E-4,0,0.9722222222222222,35,0.03432086182794448
n988,n988,feeling,17,41.0,4.0,0.38954366878210944,1.9625710288212556E-4,5,7.764827123973587E-4,0,0.5735294117647058,78,0.08921082517794063
n989,n989,sorry,9,25.0,4.0,0.355979011322839,4.194104716054818E-6,5,5.191843984512387E-4,0,0.9722222222222222,35,0.03432086182794448
n990,n990,wavetossed,1,2.0,1.0,1.0,0.0,26,7.604273608846223E-4,10,0.0,0,2.0753693855735241E-4
n991,n991,boats,1,2.0,1.0,1.0,0.0,26,7.604273608846223E-4,10,0.0,0,2.0753693855735241E-4
n992,n992,general,7,19.0,5.0,0.3460402684563758,0.0,18,5.307008348409721E-4,0,1.0,21,0.017518356637627113
n993,n993,runofthemill,7,19.0,5.0,0.3460402684563758,0.0,18,5.307008348409722E-4,0,1.0,21,0.017518356637627113
n994,n994,pirating,7,19.0,5.0,0.3460402684563758,0.0,18,5.307008348409721E-4,0,1.0,21,0.017518356637627113
n995,n995,plot,7,14.0,5.0,0.3460402684563758,0.0,18,4.2222828113313324E-4,0,1.0,21,0.017518356637627113
n996,n996,terrible,7,14.0,5.0,0.3460402684563758,0.0,18,4.2222828113313334E-4,0,1.0,21,0.01751835663762711
n997,n997,known,8,16.0,4.0,0.37157682329201497,0.0,0,3.5418389200718225E-4,0,1.0,28,0.04817947756890924
n998,n998,planing,5,10.0,4.0,0.3829471182412359,0.0,1,2.611458695951503E-4,0,1.0,10,0.04475244996931165
n999,n999,Staying,7,14.0,5.0,0.3245216515609265,0.0,11,3.7754841139154275E-4,0,1.0,21,0.01264315870724116
n1000,n1000,bedtime,7,14.0,5.0,0.3245216515609265,0.0,11,3.7754841139154275E-4,0,1.0,21,0.01264315870724116
n1001,n1001,inspirational,7,14.0,5.0,0.37157682329201497,0.0,0,3.1181971048260256E-4,0,1.0,21,0.0641376501925313
n1002,n1002,Raw,12,24.0,4.0,0.38068517424689896,0.0,11,4.7353583361002804E-4,0,1.0,66,0.07735451450151318
n1003,n1003,Next,12,24.0,4.0,0.38068517424689896,0.0,11,4.735358336100281E-4,0,1.0,66,0.07735451450151318
n1004,n1004,Robert,12,24.0,4.0,0.38068517424689896,0.0,11,4.735358336100281E-4,0,1.0,66,0.07735451450151318
n1005,n1005,Redford,12,24.0,4.0,0.38068517424689896,0.0,11,4.735358336100281E-4,0,1.0,66,0.07735451450151318
n1006,n1006,Somebody,4,8.0,5.0,0.3245216515609265,0.0,0,3.152771349502953E-4,0,1.0,6,0.008504440191969224
n1007,n1007,tripod,4,8.0,5.0,0.3245216515609265,0.0,0,3.152771349502953E-4,0,1.0,6,0.008504440191969226
n1008,n1008,dizzy,4,8.0,5.0,0.3245216515609265,0.0,0,3.152771349502953E-4,0,1.0,6,0.008504440191969224
n1009,n1009,cause,4,8.0,5.0,0.3274066548133096,0.0,1,2.3989107266019177E-4,0,1.0,6,0.012792592730097578
n1010,n1010,Better,5,10.0,5.0,0.3315329218106996,0.0,0,2.743884606204843E-4,0,1.0,10,0.013538085941644575
n1011,n1011,miss,6,12.0,5.0,0.3400158269585861,0.0,11,3.7230483752027465E-4,0,1.0,15,0.015434771442181631
n1012,n1012,read,6,12.0,5.0,0.3400158269585861,0.0,11,3.7230483752027465E-4,0,1.0,15,0.015434771442181631
n1013,n1013,specifically,6,12.0,5.0,0.3400158269585861,0.0,11,3.7230483752027465E-4,0,1.0,15,0.01543477144218163
n1014,n1014,Thanks,6,12.0,5.0,0.3400158269585861,0.0,11,3.7230483752027465E-4,0,1.0,15,0.01543477144218163
n1015,n1015,little,7,14.0,5.0,0.35885300668151443,0.0,0,3.288821478247222E-4,0,1.0,21,0.0473230239561448
n1016,n1016,bow,4,8.0,5.0,0.35093928668663216,0.0,0,2.3815407974541825E-4,0,1.0,6,0.03417380490960878
n1017,n1017,male,7,14.0,5.0,0.3384978991596639,0.0,0,3.362294728037655E-4,0,1.0,21,0.02375402160762949
n1018,n1018,WAS,8,16.0,5.0,0.27631296891747054,0.0,18,6.307318685331128E-4,0,1.0,28,0.003606594892997773
n1019,n1019,TENSE,8,16.0,5.0,0.27631296891747054,0.0,18,6.307318685331128E-4,0,1.0,28,0.003606594892997773
n1020,n1020,DEFINITELY,8,16.0,5.0,0.27631296891747054,0.0,18,6.307318685331128E-4,0,1.0,28,0.003606594892997773
n1021,n1021,GOING,8,16.0,5.0,0.27631296891747054,0.0,18,6.307318685331128E-4,0,1.0,28,0.003606594892997773
n1022,n1022,TO,8,16.0,5.0,0.27631296891747054,0.0,18,6.307318685331128E-4,0,1.0,28,0.0036065948929977732
n1023,n1023,SLEEP,8,16.0,5.0,0.27631296891747054,0.0,18,6.307318685331128E-4,0,1.0,28,0.0036065948929977732
